"","Sum Sq","Mean Sq","NumDF","DenDF","F value","Pr(>F)"
"log10(target_distance)",1.24326204791114,1.24326204791114,1,19.0076631580798,104.180558636406,3.76497703848251e-09
"room_condition",0.00108305038738991,0.00108305038738991,1,79.6523516684471,0.0907554401577945,0.764004006255575
"log10(target_distance):room_condition",0.000678478272025261,0.000678478272025261,1,176.381821376521,0.0568538591852094,0.811816270756491
