"","Sum Sq","Mean Sq","NumDF","DenDF","F value","Pr(>F)"
"log10(target_distance)",1.17892089671285,1.17892089671285,1,19.2349553875777,108.649702966899,2.36336605035329e-09
"room_condition",0.0449662385721998,0.0449662385721998,1,48.1697629573868,4.14410201569125,0.0473000606295369
"log10(target_distance):room_condition",0.00174110383341534,0.00174110383341534,1,172.67740417308,0.160460650805806,0.689227931321083
