"","Sum Sq","Mean Sq","NumDF","DenDF","F value","Pr(>F)"
"log10(target_distance)",4.37724216323366,4.37724216323366,1,14.0086765009228,362.774653767861,2.06119185238697e-11
"room_condition",0.0318099829508176,0.0318099829508176,1,47.7784378834295,2.63633016429218,0.111024813521614
"log10(target_distance):room_condition",0.0330338493519853,0.0330338493519853,1,141.982069322388,2.73776108663661,0.100210960549181
